CombatRank,ValueRank,ShockRank,ShockValueRank,Unit,Cost,SmallArms,HP,NormalizedHP,EffectiveDPS,Suppression,NormalizedSuppression,ShockDPS,ShockSuppression,ShockNormalizedSuppression,ATScore,CombatScore,ValueScore,IsShock,ShockCombatScore,ShockValueScore
868,829,862,824,M40A1,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.06,0.0656,0.1458,False,0.0656,0.1458
868,829,862,824,M40A1,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.06,0.0656,0.1458,False,0.0656,0.1458
869,819,863,812,HJV DYKN M/56,40,0,3,0.1875,0,0,0.0,0,0,0.0,0.96,0.0656,0.1641,False,0.0656,0.1641
870,820,864,813,RES. M40A1,40,0,3,0.1875,0,0,0.0,0,0,0.0,0.96,0.0656,0.1641,False,0.0656,0.1641
879,834,873,829,SPG-9,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1458,False,0.0656,0.1458
872,831,866,826,DSh. SPG-9,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1458,False,0.0656,0.1458
873,856,867,853,Fs-SPG-9,50,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1312,False,0.0656,0.1312
874,832,868,827,GV. SPG-9,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1458,False,0.0656,0.1458
875,857,869,854,MOR. SPG-9,50,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1312,False,0.0656,0.1312
876,882,870,883,DESANT. MOR. SPG-9,55,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1193,False,0.0656,0.1193
879,834,873,829,SPG-9,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1458,False,0.0656,0.1458
880,859,874,856,DESANT. SPG-9,50,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1312,False,0.0656,0.1312
879,834,873,829,SPG-9,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1458,False,0.0656,0.1458
880,859,874,856,DESANT. SPG-9,50,0,3,0.1875,0,0,0.0,0,0,0.0,1.31,0.0656,0.1312,False,0.0656,0.1312
881,835,875,830,BzK Vz.59 82mm,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.4,0.0656,0.1458,False,0.0656,0.1458
882,976,876,976,TOW-2A,100,0,3,0.1875,0,0,0.0,0,0,0.0,3.12,0.0656,0.0656,False,0.0656,0.0656
883,958,877,958,AERO-TOW-2,95,0,3,0.1875,0,0,0.0,0,0,0.0,3.12,0.0656,0.0691,False,0.0656,0.0691
892,961,886,961,TOW-2,95,0,3,0.1875,0,0,0.0,0,0,0.0,3.12,0.0656,0.0691,False,0.0656,0.0691
892,961,886,961,TOW-2,95,0,3,0.1875,0,0,0.0,0,0,0.0,3.12,0.0656,0.0691,False,0.0656,0.0691
886,977,880,977,USMC TOW-2,100,0,3,0.1875,0,0,0.0,0,0,0.0,3.12,0.0656,0.0656,False,0.0656,0.0656
887,978,881,978,AB TOW-2,100,0,3,0.1875,0,0,0.0,0,0,0.0,3.12,0.0656,0.0656,False,0.0656,0.0656
888,860,882,857,N.G. TOW,50,0,3,0.1875,0,0,0.0,0,0,0.0,1.5,0.0656,0.1312,False,0.0656,0.1312
889,934,883,934,I-TOW,80,0,3,0.1875,0,0,0.0,0,0,0.0,2.4,0.0656,0.082,False,0.0656,0.082
890,935,884,935,MCC I-TOW,80,0,3,0.1875,0,0,0.0,0,0,0.0,2.4,0.0656,0.082,False,0.0656,0.082
891,836,885,831,CSR-106,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.06,0.0656,0.1458,False,0.0656,0.1458
892,961,886,961,TOW-2,95,0,3,0.1875,0,0,0.0,0,0,0.0,3.12,0.0656,0.0691,False,0.0656,0.0691
893,796,887,782,L6 WOMBAT,35,0,3,0.1875,0,0,0.0,0,0,0.0,0.93,0.0656,0.1875,False,0.0656,0.1875
894,697,846,629,N.G. REDEYE,20,2,2,0.125,0.027,6.4,0.0452,0.068,6.4,0.0452,0,0.0651,0.3253,False,0.0835,0.4174
895,821,847,765,N.G. STINGER,40,2,2,0.125,0.027,6.4,0.0452,0.068,6.4,0.0452,0,0.0651,0.1626,False,0.0835,0.2087
896,734,848,670,REZ. STRELA-3,25,2,2,0.125,0.027,6.4,0.0452,0.068,6.4,0.0452,0,0.0651,0.2602,False,0.0835,0.3339
897,738,849,682,LVR M/73 HAMLET,25,2,2,0.125,0.028,5.71,0.0403,0.057,5.71,0.0403,0,0.0644,0.2577,False,0.0775,0.3101
898,861,850,816,KDM STINGER,50,2,2,0.125,0.028,5.71,0.0403,0.057,5.71,0.0403,0,0.0644,0.1288,False,0.0775,0.1551
899,862,892,859,AERO-M252 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
900,863,893,860,C3 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
901,955,894,955,PARA. L16 81mm [CLU],60,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0729,False,0.0437,0.0729
902,864,895,861,GUARDS L16 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
903,825,896,820,N.G. M29 81mm,30,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1458,False,0.0437,0.1458
904,884,897,885,PARA. L16 81mm,40,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1094,False,0.0437,0.1094
905,865,898,862,L16 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
906,885,899,886,USMC M252 81mm,40,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1094,False,0.0437,0.1094
907,902,900,902,PALR FAGOT,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
908,936,901,936,Fs-PALR FAGOT,55,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0795,False,0.0437,0.0795
909,903,902,903,GV. FAGOT,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
910,904,903,904,FAGOT,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
911,905,904,905,PTŘS FAGOT,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
912,987,905,987,KONKURS-M,80,0,2,0.125,0,0,0.0,0,0,0.0,2.53,0.0437,0.0547,False,0.0437,0.0547
913,962,906,962,PALR KONKURS,65,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0673,False,0.0437,0.0673
914,963,907,963,GV. KONKURS,65,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0673,False,0.0437,0.0673
917,966,910,966,KONKURS,65,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0673,False,0.0437,0.0673
916,965,909,965,PTŘS KONKURS,65,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0673,False,0.0437,0.0673
917,966,910,966,KONKURS,65,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0673,False,0.0437,0.0673
921,910,914,910,MILAN 1,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
921,910,914,910,MILAN 1,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
920,909,913,909,PALR MILAN 1,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
921,910,914,910,MILAN 1,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
923,938,916,938,PARA. MILAN  1,55,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0795,False,0.0437,0.0795
923,938,916,938,PARA. MILAN  1,55,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0795,False,0.0437,0.0795
930,972,923,972,MILAN 2,65,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0673,False,0.0437,0.0673
930,972,923,972,MILAN 2,65,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0673,False,0.0437,0.0673
926,969,919,969,GUARDS MILAN 2,65,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0673,False,0.0437,0.0673
927,979,920,979,LEGION. MILAN 2,70,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0625,False,0.0437,0.0625
928,970,921,970,PALR MILAN 2,65,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0673,False,0.0437,0.0673
929,971,922,971,MARSOUINS MILAN 2,65,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0673,False,0.0437,0.0673
930,972,923,972,MILAN 2,65,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0673,False,0.0437,0.0673
934,983,927,983,PARA. MILAN 2,70,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0625,False,0.0437,0.0625
934,983,927,983,PARA. MILAN 2,70,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0625,False,0.0437,0.0625
933,982,926,982,Fs-PALR MILAN 2,70,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0625,False,0.0437,0.0625
934,983,927,983,PARA. MILAN 2,70,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0625,False,0.0437,0.0625
935,767,928,756,MARINIER DRAGON I,20,0,2,0.125,0,0,0.0,0,0,0.0,1.68,0.0437,0.2187,False,0.0437,0.2187
936,722,929,690,DRAGON I,15,0,2,0.125,0,0,0.0,0,0,0.0,1.68,0.0437,0.2917,False,0.0437,0.2917
937,911,930,911,DSh. FAGOT,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
938,956,931,956,DESANT. MOR. FAGOT,60,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0729,False,0.0437,0.0729
939,912,932,912,PPK FAGOT,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
940,939,933,939,DESANT. PPK FAGOT,55,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0795,False,0.0437,0.0795
941,940,934,940,DESANT. FAGOT,55,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0795,False,0.0437,0.0795
942,973,935,973,DSh. KONKURS,65,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0673,False,0.0437,0.0673
943,984,936,984,MOR. KONKURS,70,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0625,False,0.0437,0.0625
944,985,937,985,DESANT. KONKURS,70,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0625,False,0.0437,0.0625
945,974,938,974,VÝS. PTŘS KONKURS,65,0,2,0.125,0,0,0.0,0,0,0.0,2.0,0.0437,0.0673,False,0.0437,0.0673
946,913,939,913,MCC MILAN 1,50,0,2,0.125,0,0,0.0,0,0,0.0,1.7,0.0437,0.0875,False,0.0437,0.0875
947,975,940,975,MCC MILAN 2,65,0,2,0.125,0,0,0.0,0,0,0.0,2.4,0.0437,0.0673,False,0.0437,0.0673
948,893,942,894,WP-8z,45,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0972,False,0.0437,0.0972
949,989,943,989,XM-477 SLAMMER,150,1,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0292,False,0.0437,0.0292
950,894,944,895,AERO-M30 107mm,45,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0972,False,0.0437,0.0972
951,915,945,915,AB M30 107mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
955,897,949,898,M30 107mm,45,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0972,False,0.0437,0.0972
953,887,947,888,N.G. M30 107mm,40,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1094,False,0.0437,0.1094
955,897,949,898,M30 107mm,45,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0972,False,0.0437,0.0972
955,897,949,898,M30 107mm,45,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0972,False,0.0437,0.0972
956,916,950,916,PARA. M30 107mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
957,917,951,917,L65/120 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
958,948,952,948,M vz.82 PRÁM-L 120mm,55,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0795,False,0.0437,0.0795
959,870,953,867,DSh. 2B14 82mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
960,843,954,842,REZ. 2B14 82mm,30,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1458,False,0.0437,0.1458
961,888,955,889,DESANT. 2B14 82mm,40,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1094,False,0.0437,0.1094
962,918,956,918,Gr.Wfr. 2S12 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
963,919,957,919,DSh. 2S12 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
964,949,958,949,DESANT. MOR. 2S12 120mm,55,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0795,False,0.0437,0.0795
967,922,961,922,2S12 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
967,922,961,922,2S12 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
967,922,961,922,2S12 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
968,950,962,950,DESANT. 2S12 120mm,55,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0795,False,0.0437,0.0795
969,844,963,843,M1 81mm,30,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1458,False,0.0437,0.1458
970,871,964,868,MORTER M/57 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
971,872,965,869,MO-81-61-C 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
972,873,966,870,L65/81 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
973,889,967,890,M252 81mm,40,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.1094,False,0.0437,0.1094
974,874,968,871,M vz.52 82mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
975,875,969,872,M29 81mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
976,876,970,873,Gr.Wfr. M-43 82mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
977,877,971,874,M wz.37 82mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
978,878,972,875,BM-43 82mm,35,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.125,False,0.0437,0.125
979,923,973,923,MORTER M/50 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
982,925,976,925,MO-120-RT61,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
981,951,975,951,LEGION. MO-120-RT61,55,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0795,False,0.0437,0.0795
982,925,976,925,MO-120-RT61,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
983,952,977,952,PARA. MO-120-RT61,55,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0795,False,0.0437,0.0795
984,988,978,988,NONA-K 120mm,80,0,2,0.125,0,0,0.0,0,0,0.0,0.8,0.0437,0.0547,False,0.0437,0.0547
985,926,979,926,Gr.Wfr. M43 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
986,927,980,927,M wz.43 120mm,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
987,898,981,899,REZ. PM-43 120mm,45,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0972,False,0.0437,0.0972
988,928,982,928,Mrs. 120mm Tampella,50,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0875,False,0.0437,0.0875
989,953,983,953,Fs-MRS. 120mm TAMPELLA,55,0,2,0.125,0,0,0.0,0,0,0.0,0,0.0437,0.0795,False,0.0437,0.0795
